Year,Provider Type,Provider,Provider (detailed),Provider Code,Agency Code,Extending Agency,CRS Identification N°,Donor project N°,Recipient,Recipient Code,Recipient Region,Recipient Income Group (OECD Classification),Concessionality,Climate objective (applies to Rio-marked data only) or climate component,Adaptation objective (applies to Rio-marked data only),Mitigation objective (applies to Rio-marked data only),Adaptation-related development finance - Commitment - Current USD thousand,Adaptation-related development finance - Commitment - 2018 USD thousand,Mitigation-related development finance - Commitment - Current USD thousand,Mitigation-related development finance - Commitment - 2018 USD thousand,Overlap - Commitment - Current USD thousand,Overlap - Commitment - 2018 USD thousand,Climate-related development finance - Commitment - Current USD thousand,Climate-related development finance - Commitment - 2018 USD thousand,Channel of Delivery Code,Channel of Delivery,Sub-sector Code,Sector (detailed),Sub-sector,Type of Aid,Financial Instrument,Type of Finance,Short Description,Description,Coal-related Financing,"Share of the underlying commitment, % (when available)",Gender,ID
2016,DAC member,United Kingdom,United Kingdom,12,1,Department for International Development,2016000506,204825-102,India,645,South & Central Asia,LMICs,Concessional and developmental,Principal,Significant,Principal,106.1349528,0,106.1349528,0,106.1349528,108.9169219,106.1349528,108.9169219,90000,Other,23310,II.3. Energy,"Energy generation, non-renewable sources, unspecified",C01,Grant,110,OPTIONS ANALYSIS FOR SUPPORTING MINI-GRIDS IN INDIA TO REDUCE ENERGY POVERTY,"To strengthen national and state level policies and practices that will enable India's poor gain access to energy, particularly achieving benefits for poor women and girls. The Fund will support development of policy products through the provision of tech",NA,1,Significant,16893
2016,DAC member,United States,United States,302,1,Agency for International Development,20169012858A,76_50833,Viet Nam,769,Far East Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,250,0,250,0,250,260.9136283,250,260.9136283,22000,Donor country-based NGO,41020,IV.1. General Environment Protection,Biosphere protection,C01,Grant,110,PARTNER CAPACITY DEVELOPMENT (PCD) PROGRAM - CLEAN PRODUCTIVE ENVIRONMENT,"The Partner Capacity Development (PCD) Program will build institutional capacity of Vietnamese agencies, organizations and individuals in a wide range of issues that USAID is working on, including economic growth and inclusion, private sector partnerships and innovation, HIV/AIDS, climate change and disaster risk reduction, disability and vulnerable populations, avian and pandemic influenza, education, and environmental remediation.",NA,1,Not significant,18140
2016,DAC member,United States,United States,302,1,Agency for International Development,20169012858B,76_50833,Viet Nam,769,Far East Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,400,0,400,0,400,417.4618053,400,417.4618053,22000,Donor country-based NGO,41020,IV.1. General Environment Protection,Biosphere protection,C01,Grant,110,PARTNER CAPACITY DEVELOPMENT (PCD) PROGRAM - CLEAN PRODUCTIVE ENVIRONMENT,"The Partner Capacity Development (PCD) Program will build institutional capacity of Vietnamese agencies, organizations and individuals in a wide range of issues that USAID is working on, including economic growth and inclusion, private sector partnerships and innovation, HIV/AIDS, climate change and disaster risk reduction, disability and vulnerable populations, avian and pandemic influenza, education, and environmental remediation.",NA,1,Not significant,18141
2016,DAC member,United States,United States,302,1,Agency for International Development,20169012861,76_50833,Viet Nam,769,Far East Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,148,0,148,0,148,154.460868,148,154.460868,22000,Donor country-based NGO,41030,IV.1. General Environment Protection,Bio-diversity,C01,Grant,110,PARTNER CAPACITY DEVELOPMENT (PCD) PROGRAM - NATURAL RESOURCES AND BIODIVERSITY,"The Partner Capacity Development (PCD) Program will build institutional capacity of Vietnamese agencies, organizations and individuals in a wide range of issues that USAID is working on, including economic growth and inclusion, private sector partnerships and innovation, HIV/AIDS, climate change and disaster risk reduction, disability and vulnerable populations, avian and pandemic influenza, education, and environmental remediation.",NA,1,Not significant,17805
2016,DAC member,United States,United States,302,1,Agency for International Development,20169009431,76_47330,India,645,South & Central Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,1304.537,0,1304.537,0,1304.537,1361.485928,1304.537,1361.485928,61000,Private sector in provider country,41020,IV.1. General Environment Protection,Biosphere protection,C01,Grant,110,PARTNERSHIP FOR LAND USE SCIENCE (FOREST-PLUS) - CLEAN PRODUCTIVE ENVIRONMENT,"Partnership for Land Use Science (Forest-PLUS) program. This five-year, $16.8 million technical assistance contract will reduce emissions and enhance carbon sequestration through forests. USAID will work in close collaboration with the GOI's Ministry of Environment and Forests, local governments, and local communities to adopt innovations and best practices, and build the capacity of local stakeholders to better manage India's forest resources. Forest-PLUS will: (1) develop and deploy scientific tools and methods for improved ecosystem management in both degraded and intact forests, forest carbon inventory, and monitoring; (2) design modalities to provide better incentives to forest-dependent communities for forest management and conservation; and (3) enhance human and institutional capacity. Targeted landscapes under the program will have the potential to reduce emissions and increase carbon sequestration. This would also generate co-benefits such as biodiversity conservation, enhance livelihoods, and help ecosystems and communities adapt to climate change.Reducing emissions and increasing sequestration from forests is an integral part of the Government of India's Green India Mission (under the National Action Plan on Climate Change) and India's Low Carbon Strategies for Inclusive Growth. These priorities are reemphasized in the Twelfth Five Year Plan (2012-2017) of the Government of India. The outputs and lessons from the Forest-PLUS will provide workable examples that India's Green India Mission can adopt and scale-up. (IM # 53121, $2,000,000, Direct GCC-Sustainable Landscapes).",NA,1,Significant,17438
2016,DAC member,United States,United States,302,1,Agency for International Development,20169007947,76_45301,Viet Nam,769,Far East Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,200,0,200,0,200,208.7309026,200,208.7309026,22000,Donor country-based NGO,41030,IV.1. General Environment Protection,Bio-diversity,C01,Grant,110,PARTNERSHIPS FOR ENHANCED ENGAGEMENT IN RESEARCH (PEER) PROGRAM - NATURAL RESOURCES AND BIODIVERSITY,"The Partnerships for Enhanced Engagement in Research (PEER) program is administered by the U.S. National Academy of Sciences (NAS). PEER is a competitive grants program that invites scientists in developing countries, partnered with USG-supported collaborators, to apply for funds to support research and capacity-building activities on topics with strong potential development impacts. This innovative program is designed to leverage the investments other USG-supported agencies have made in scientific research and training while supporting the initiatives of developing country scientists.",NA,1,Principal,17391
2016,DAC member,United States,United States,302,1,Agency for International Development,20169007955,76_45301,Philippines,755,Far East Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,95,0,95,0,95,99.14717876,95,99.14717876,22000,Donor country-based NGO,43010,IV.2. Other Multisector,Multisector aid,C01,Grant,110,PARTNERSHIPS FOR ENHANCED ENGAGEMENT IN RESEARCH (PEER) PROGRAM - PROGRAM DESIGN AND LEARNING,"The Partnerships for Enhanced Engagement in Research (PEER) program is administered by the U.S. National Academy of Sciences (NAS). PEER is a competitive grants program that invites scientists in developing countries, partnered with USG-supported collaborators, to apply for funds to support research and capacity-building activities on topics with strong potential development impacts. This innovative program is designed to leverage the investments other USG-supported agencies have made in scientific research and training while supporting the initiatives of developing country scientists.",NA,1,Principal,17394
2016,DAC member,United States,United States,302,1,Agency for International Development,20169007901,76_45291,Brazil,431,South America,UMICs,Concessional and developmental,Principal,Principal,Principal,15,0,15,0,15,15.6548177,15,15.6548177,11001,Central Government,43010,IV.2. Other Multisector,Multisector aid,C01,Grant,110,PASA WITH THE US FOREST SERVICE - ADMINISTRATION AND OVERSIGHT,"This Participating Agency Service Agreement (PASA) with the U.S. Forest Service provides USAID with expert technical staff to develop and manage regional global climate change programs and to assist USG staff in the LAC region in designing and implementing country-specific climate change activities. Benefitting countries include Brazil, Eastern Caribbean regional countries, Colombia, Dominican Republic, Ecuador, El Salvador, Guatemala, Haiti, Honduras, Jamaica, Mexico and Peru. This agreement also contributes to USG Global Climate Change goals by providing expert technical assistance to support U.S. funded climate change activities in individual Latin American and Caribbean countries. T",NA,1,Not significant,17369
2016,DAC member,United Kingdom,United Kingdom,12,11,"Department for Business, Innovation and Skills",2016004994,BC_IDN_297,Indonesia,738,Far East Asia,LMICs,Concessional and developmental,Principal,Principal,Not targeted/Not screened,15.20936572,15.60802784,0,0,0,0,15.20936572,15.60802784,20000,Non-Governmental Organisation (NGO) and Civil Society,43082,IV.2. Other Multisector,Research/scientific institutions,D02,Grant,110,PROFESSIONAL DEVELOPMENT 2016,The two-weeks training programme provided for the leaders of the relevant faculties and the government institution in order to learn the best practice in managing Science and Technology education and research. This will cascade through sharing knowledge and possible policy development.,NA,1,Not significant,17084
2016,DAC member,Germany,Germany,5,1,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,2016130729,201570126,India,645,South & Central Asia,LMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,1105.82771,1210.677927,0,0,1105.82771,1210.677927,12001,Central Government,23210,II.3. Energy,"Energy generation, renewable sources - multiple technologies",C01,Grant,110,PROGRAMME ACCESS TO CLEAN ENERGY -ACCOMPANYING MEASURE,Financing of expert services for capacity building measures and costs for related goods and services for IREDA,NA,1,Not significant,12432
2016,DAC member,United States,United States,302,1,Agency for International Development,20169014898,76_52455,Viet Nam,769,Far East Asia,LMICs,Concessional and developmental,Principal,Principal,Not targeted/Not screened,259.15,270.4630671,0,0,0,0,259.15,270.4630671,11001,Central Government,41020,IV.1. General Environment Protection,Biosphere protection,C01,Grant,110,RED RIVER DELTA ADAPTATION AND YOUTH (READY) - CLEAN PRODUCTIVE ENVIRONMENT,"The overarching goal of READY is to promote effective and innovative climate change adaptation (CCA) initiatives in the Red River Delta. The intermediate expected objectives of the project are:?Passionate and trained local youth develop and implement innovative CCA initiatives?Strengthened institutional capacity among district authorities to lead CCA initiatives is demonstrated?Local NGOs and civil society representatives demonstrate greater capacity to shape and drive CCA activities in their areas?Innovative initiatives developed within, and in conjunction with, the project are scaled-up, institutionalized and replicated across four target districts.",NA,1,Significant,17864
2016,DAC member,Germany,Germany,5,1,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,2016001439,201422609,Pakistan,665,South & Central Asia,LMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,884.66217,968.5423438,0,0,884.66217,968.5423438,11003,Public corporations,23210,II.3. Energy,"Energy generation, renewable sources - multiple technologies",C01,Grant,110,RENEWABLE ENERGIES AND ENERGY EFFICIENCY,Promotion-mechanism and strategies for investments in renewable energies and energy efficiency are utilizes by small and medium sizes industries and end-users.,NA,1,Not significant,11543
2016,DAC member,Germany,Germany,5,1,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,2016001446,201621887,Pakistan,665,South & Central Asia,LMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,7740.79398,8474.7455,0,0,7740.79398,8474.7455,11003,Public corporations,23210,II.3. Energy,"Energy generation, renewable sources - multiple technologies",C01,Grant,110,RENEWABLE ENERGIES AND ENERGY EFFICIENCY,Preconditions for the dissemination of sustainable solutions for renewable energies and energy-efficiency are improved.,NA,1,Significant,11544
2016,DAC member,Germany,Germany,5,1,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,2016134452,201470459,South Africa,218,South of Sahara,UMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,5529.13856,6053.389646,0,0,5529.13856,6053.389646,12001,Central Government,23210,II.3. Energy,"Energy generation, renewable sources - multiple technologies",C01,Grant,110,SMALL IPP SUPPORT PROGRAMME (SISP) - ACCOMPANYING MEASURE,"Financing three components of the technical assistance facility - Consulting Services, Standardisation of Project documentation, funding of operational expenses.",NA,1,Not significant,12467
2016,DAC member,United States,United States,302,1,Agency for International Development,20169009642,76_47650,Mexico,358,Caribbean & Central America,UMICs,Concessional and developmental,Principal,Principal,Principal,150,0,150,0,150,156.548177,150,156.548177,11001,Central Government,41020,IV.1. General Environment Protection,Biosphere protection,C01,Grant,110,SMALL PROJECT ASSISTANCE (SPA) PROGRAM WITH PEACE CORPS - CLEAN PRODUCTIVE ENVIRONMENT,"New Small Project Assistance program award with Peace Corps. The SPA Program enables USAID to have direct development investments and impact in selected priority areas, while supporting U.S. Peace Corps volunteers to engage community members in participatory processes that contribute to capacity building and sustainable development.",NA,1,Principal,17488
2016,DAC member,United States,United States,302,1,Agency for International Development,20169009644,76_47650,Philippines,755,Far East Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,50,0,50,0,50,52.18272566,50,52.18272566,11001,Central Government,41020,IV.1. General Environment Protection,Biosphere protection,C01,Grant,110,SMALL PROJECT ASSISTANCE (SPA) PROGRAM WITH PEACE CORPS - CLEAN PRODUCTIVE ENVIRONMENT,"New Small Project Assistance program award with Peace Corps. The SPA Program enables USAID to have direct development investments and impact in selected priority areas, while supporting U.S. Peace Corps volunteers to engage community members in participatory processes that contribute to capacity building and sustainable development.",NA,1,Principal,17489
2016,DAC member,United States,United States,302,1,Agency for International Development,20169009676,76_47650,Philippines,755,Far East Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,50,0,50,0,50,52.18272566,50,52.18272566,11001,Central Government,41030,IV.1. General Environment Protection,Bio-diversity,C01,Grant,110,SMALL PROJECT ASSISTANCE (SPA) PROGRAM WITH PEACE CORPS - NATURAL RESOURCES AND BIODIVERSITY,"New Small Project Assistance program award with Peace Corps. The SPA Program enables USAID to have direct development investments and impact in selected priority areas, while supporting U.S. Peace Corps volunteers to engage community members in participatory processes that contribute to capacity building and sustainable development.",NA,1,Principal,17513
2016,DAC member,United Kingdom,United Kingdom,12,7,Department for Environment Food and Rural Affairs,2016003718,20-016,India,645,South & Central Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,27.03836707,0,27.03836707,0,27.03836707,27.74708648,27.03836707,27.74708648,50000,Others,41030,IV.1. General Environment Protection,Bio-diversity,C01,Grant,110,SOCIO-ECOLOGICAL LANDSCAPES FOR BIODIVERSITY CONSERVATION AND CLIMATE CHANGE ADAPTATION,To increase the capacity of local communities to adapt to climate change and participate in biodiversity conservation through the improved management of socio-ecological landscapes and alternative livelihoods based on agroforestry principles and effective access and benefit sharing (ABS).,NA,1,Not significant,17046
2016,DAC member,Germany,Germany,5,1,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung,2016006685,201321173_FV-95092,India,645,South & Central Asia,LMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,267.89698,293.2979138,0,0,267.89698,293.2979138,51000,"University, college or other teaching institution, research institute or think-tank",32182,"III.2. Industry, Mining, Construction",Technological research and development,C01,Grant,110,STRENGTHENING QUALITY INFRASTRUCTURE IN THE SOLAR INDUSTRY,"The project aims at improving the scope and increasing the use of quality infrastructure (QI) services needed for assuring the quality and reliability of solar energy systems by taking into account international good practices. The module has been conceived as a multi-level approach with a focus on the meso level, mainly by strengthening the institutional competences of QI service providers. More specifically, the following areas are targeted. (1) Strengthening capacities of the Indian metrology system relevant for the solar sector (2)_Supporting conformity assessment bodies to use and set up quality assurance procedures for solar energy systems and components (3) Informing standardization bodies and regulatory agencies on international requirements and good practices for quality assurance in the solar sector (4) Awareness raising and qualification of companies and public institutions with regard to quality aspects in the sector.",NA,1,Not significant,12010
2016,DAC member,United States,United States,302,1,Agency for International Development,20169015014,76_52552,Philippines,755,Far East Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,2000,0,2000,0,2000,2087.309026,2000,2087.309026,22000,Donor country-based NGO,41020,IV.1. General Environment Protection,Biosphere protection,C01,Grant,110,STRENGTHENING URBAN RESILIENCE FOR GROWTH WITH EQUITY (SURGE) - CLEAN PRODUCTIVE ENVIRONMENT,"Strengthening Urban Resilience for Growth with Equity (SURGE) is a crucial component of Partnership for Growth (PFG) and the Cities Development Initiative (CDI). The primary goal is to support a highly innovative, creative, and cost efficient solutions that set the conditions for broad-based and inclusive and resilient economic growth and foster higher investment, increased economic opportunities and productive employment for a critical mass of cities and regions outside Metro Manila. The SURGE activity aims to promote more balanced and resilient urban growth, reduce economic disparities, and improve socio-economic conditions for highly urbanized second-tier cities and their surrounding areas. This activity will assist cities and adjacent areas plan effectively, guarantee basic public services, reduce business transaction costs, promote competitiveness, support sustainable development, and reduce disaster risks while ensuring inclusive and sustainable growth. Interventions will promote efforts to: a. Improve local capacity in urban developmentb.Increase local economic development by fostering business enabling measuresc.",NA,1,Significant,17866
2016,DAC member,United States,United States,302,12,Trade and Development Agency,2016009656,70_9118,Viet Nam,769,Far East Asia,LMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,30.2,31.5183663,0,0,30.2,31.5183663,61000,Private sector in provider country,23240,II.3. Energy,Wind energy,C01,Grant,110,"TECHNICAL ASSISTANCE - BAC LIEU PHASE 3 WIND FARM PROJECT, THROUGH ENTERPRISE - UNITED STATES UNKNOWN","This $956,000 feasibility study grant is funding a detailed implementation plan for a 300 megawatt (MW) wind power project in Vietnam. The study assisting the Cong Ly Construction-Trade-Tourism Company Limited (Cong Ly Ltd.), a Vietnamese private sector firm, in its efforts to develop Phase III of the Bac Lieu Wind Farm that will provide electricity to Vietnam's national grid. If implemented, the project would support Vietnam's energy and power sector in prioritizing the increase of renewable energy production. This study aims to support the development of sustainable infrastructure while also opening up the market to U.S. businesses that could supply state-of-the-art goods and services for project implementation.",NA,1,Not significant,17202
2016,DAC member,United States,United States,302,12,Trade and Development Agency,2016009723,70_9192,China (People's Republic of),730,Far East Asia,UMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,48,50.09541664,0,0,48,50.09541664,61000,Private sector in provider country,23630,II.3. Energy,Electric power transmission and distribution (centralised grids),C01,Grant,110,"TECHNICAL ASSISTANCE - U.S.-CHINA SMART GRID TECHNICAL EXCHANGE PROGRAM, THROUGH NATIONAL ELECTRICAL MANUFACTURERS ASSOCIATION","USTDA provided funding for the U.S.-China Smart Grid Training Program that introduced Chinese energy sector officials and project sponsors to U.S. smart grid best practices, regulations, policies, and technologies. The program included a series of four workshops in China over a 20 month period. The series of workshops was delivered in partnership with China's National Energy Administration (NEA), the U.S. Department of Energy, and the Federal Energy Regulatory Commission.",NA,1,Not significant,17205
2016,DAC member,United States,United States,302,11,State Department,2016007752,61_1338,China (People's Republic of),730,Far East Asia,UMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,1475,1539.390407,0,0,1475,1539.390407,11001,Central Government,41020,IV.1. General Environment Protection,Biosphere protection,D02,Grant,110,U.S.-CHINA CLIMATE CHANGE WORKING GROUP,"To support the activities and initiatives of the US-China Climate Change Working Group (CCWG) in areas of Carbon Capture, Utilization and Storage, Buildings and Industrial Energy Efficiency, and Smart Grids.",NA,1,Not significant,17156
2016,DAC member,United States,United States,302,11,State Department,2016007756,61_1342,India,645,South & Central Asia,LMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,500,521.8272566,0,0,500,521.8272566,11001,Central Government,41020,IV.1. General Environment Protection,Biosphere protection,D02,Grant,110,U.S.-INDIA PARTNERSHIP FOR CLIMATE RESILIENCE,"To implement key elements of the U.S.-India Partnership for Climate Resilience announced by President Obama and Indian Prime Minister Modi. Specifically, the Government of India (GOI) has requested support to build the capacity of Indian institutions to interpret climate models and make decisions and projections at the national, state, and local levels.",NA,1,Not significant,17158
2016,DAC member,United Kingdom,United Kingdom,12,1,Department for International Development,2016000769,204059-103,India,645,South & Central Asia,LMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,67.47638327,69.24504861,0,0,67.47638327,69.24504861,51000,"University, college or other teaching institution, research institute or think-tank",23210,II.3. Energy,"Energy generation, renewable sources - multiple technologies",C01,Grant,110,UNDERSTANDING WILLINGNESS TO PAY FOR ENERGY ACCESS IN INDIA,"In line with the UK government's aid policy and new development partnership with India, the 'Supporting Structural Reform in the Indian Power Sector' programme will improve the efficiency, reliability and sustainability of electricity supply in India thro",NA,1,Significant,16932
2016,DAC member,United States,United States,302,1,Agency for International Development,20169017453,76_54411,Mexico,358,Caribbean & Central America,UMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,96.136,100.3327703,0,0,96.136,100.3327703,31000,Public-Private Partnerships (PPP),41020,IV.1. General Environment Protection,Biosphere protection,C01,Grant,110,USAID/MEXICO EMERGING MARKETS DEVELOPMENT ADVISERS PROGRAM (EMDAP) - CLEAN PRODUCTIVE ENVIRONMENT,"The objective of this activity is to provide SEMARNAT with technical assistance to enhance their efforts to develop a national greenhouse gas emissions registry, design a possible national emissions trading system which Sub-Secretary Radolfo Lacy has mentioned as part of a potential North American carbon market, and coordinate internationally on emissions-related policy initiatives.",NA,1,Not significant,17966
2016,DAC member,United States,United States,302,1,Agency for International Development,20169011470,76_49561,Indonesia,738,Far East Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,400,0,400,0,400,417.4618053,400,417.4618053,11001,Central Government,41030,IV.1. General Environment Protection,Bio-diversity,C01,Grant,110,USDOI MISSION SUPPORT PARTICIPATING AGENCY PARTNERSHIP AGREEMENT (DMS PAPA) - NATURAL RESOURCES AND BIODIVERSITY,"USAID works with the U.S. Department of the Interior (DOI) to strengthen Indonesia's national parks and marine protected areas. USAID and DOI developed a partnership with the Ministry of Environment and Forestry (MOEF) to strengthen national park management and biodiversity conservation at the national and park-specific levels through: 1) Training and Leadership Development for Improved Park Management; 2) Technical Assistance in National Park Resource Conservation and Management; and 3) Tourism and Visitor Services Development. USAID and DOI will build a cadre of effective leaders within the MOEF? and improve data collection, management, evidence-based planning and decision-making for wildlife protection through exchanges between national parks in the United States and Indonesia. Expected Results A cadre of effective leaders within MOEF;Improved decision making based on evidence;Strengthened national park management;Improved biodiversity conservation.*****(USAID Regional Development Mission-Asia (RDM/A)): This Interagency Agreement (IAA) will allow RDMA to leverage the expertise of multiple USDOI agencies to co-design integrated, strategic activities that build the capacity of, and train, regional institutions such as ASEAN, the Southeast Asian Fisheries Development Center, and the Coral Triangle Initiative. USDOI's technical capabilities will enable USAID to better (a) counter marine and terrestrial wildlife trafficking, (b) combat illegal, unreported and unregulated (IUU) fishing, (c) conserve marine biodiversity, and (d) improve fisheries management in Asia-Pacific region. As part of USAID RDMA's Smart Infrastructure for Mekong activity, USDOI's technical assistance will also mitigate potential negative social and environmental consequences from large infrastructure projects through peer review consultations on environmental and social impact assessments, hydrological modeling, climate change vulnerability, siting proposals, and technical training.",NA,1,Significant,17694
2016,DAC member,United States,United States,302,1,Agency for International Development,20169015437,76_52915,Brazil,431,South America,UMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,4177.526,4359.893864,0,0,4177.526,4359.893864,11001,Central Government,41030,IV.1. General Environment Protection,Bio-diversity,C01,Grant,110,USFS INTER-AGENCY AGREEMENT (IAA) - NATURAL RESOURCES AND BIODIVERSITY,"The focus of this IAA with the USFS is the first sub-purpose, or Intermediate Result, of the USAID/Brazil Environment Strategy: Biodiversity conservation efforts strengthened in priority protected areas. USFS will provide technical assistance to the Ministry of Environment, the Chico Mendes Institute for Biodiversity (which manages national parks and other protected areas) and other GOB agencies working in biodiversity conservation. Of particular interest will be work related to land use planning, concessions planning, facilitating public use of protected areas, and economic studies including assessments of supply chains of sustainably produced or collected products. (IM# 57639; GCC-SL indirect: $2,400,000)",NA,1,Significant,17871
2016,DAC member,United States,United States,302,11,State Department,2016007760,61_1346,India,645,South & Central Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,650,0,650,0,650,678.3754336,650,678.3754336,11001,Central Government,41020,IV.1. General Environment Protection,Biosphere protection,C01,Grant,110,US-INDIA PARTNERSHIP FOR CLIMATE RESILIENCE,"To implement key elements of the U.S.-India Partnership for Climate Resilience announced by President Obama and Indian Prime Minister Modi. Specifically, the Government of India (GOI) has requested support to build the capacity of Indian institutions to interpret climate models and make decisions and projections at the national, state, and local levels.",NA,1,Not significant,17161
2016,DAC member,United States,United States,302,1,Agency for International Development,20169015449,76_52927,Viet Nam,769,Far East Asia,LMICs,Concessional and developmental,Principal,Not targeted/Not screened,Principal,0,0,1187.428,1239.264591,0,0,1187.428,1239.264591,62000,Private sector in recipient country,41020,IV.1. General Environment Protection,Biosphere protection,C01,Grant,110,VIETNAM LOW EMISSION ENERGY PROGRAM (V-LEEP) - CLEAN PRODUCTIVE ENVIRONMENT,"The purpose of V-LEEP is to strengthen the foundation for low emission energy systems in Vietnam. The project has three components as follows:?Developing a Low Emission Strategy for the energy sector. Specifically, the activities will enhance GVN capacity to analyze and develop clean energy strategies, and evaluate emission mitigation options for decision making;?Enhancing capacity and improving the enabling environment for renewable energy development. Specifically, the activities will enhance capacity of government institutions to improve enabling environment for renewable energy development; enhance capacity of RE developers and private sector in large-scale RE development; and increase adoption of RE in industry. ?Increasing energy efficiency adoption and compliance. Specifically, the activities will enhance government capacity to strengthen energy efficiency policy implementation; and enhance energy efficiency investments in energy-intensive industry sectors.",NA,1,Significant,17874
2016,DAC member,United States,United States,302,1,Agency for International Development,20169011498,76_49585,Philippines,755,Far East Asia,LMICs,Concessional and developmental,Principal,Principal,Principal,3349.69,0,3349.69,0,3349.69,3495.919086,3349.69,3495.919086,61000,Private sector in provider country,41020,IV.1. General Environment Protection,Biosphere protection,C01,Grant,110,WATER SECURITY FOR RESILIENT ECONOMIC GROWTH AND STABILITY (BE SECURE) - CLEAN PRODUCTIVE ENVIRONMENT,"AECOM will partner with the government of the Philippines to promote good governance and build capacity in water security with the aim to achieve improved access to water services and more-resilient communities. AECOM will work to support local stakeholders, improve sustainable water supply, advance wastewater-treatment service delivery and increase resilience to climate-related water stress and hydrological extremes.",NA,1,Significant,17697
2016,DAC member,United Kingdom,United Kingdom,12,1,Department for International Development,2016000508,204825-104,India,645,South & Central Asia,LMICs,Concessional and developmental,Principal,Significant,Principal,4.863697706,0,4.863697706,0,4.863697706,4.991183104,4.863697706,4.991183104,90000,Other,23220,II.3. Energy,Hydro-electric power plants,C01,Grant,110,WORKSHOP ON ACCESS TO ENERGY FOR PRODUCTIVE USE,"To strengthen national and state level policies and practices that will enable India's poor gain access to energy, particularly achieving benefits for poor women and girls. The Fund will support development of policy products through the provision of tech",NA,1,Significant,16895
2017,Multilateral development bank,AsDB,Asian Development Bank,915,1,Asian Development Bank,2017002944,LN3476-PAK,Pakistan,665,Asia,LMICs,Not concessional or not primarily developmental,Climate components,Climate components,Climate components,0,0,185497,193301.2822,NA,0,185497,193301.2822,12000,Recipient Government,23220,II.3. Energy,Hydro-electric power plants,A01,Debt instrument,421,ACCESS TO CLEAN ENERGY INVESTMENT PROGRAM,"The proposed Asian Development (ADB) assistance will contribute to Pakistan 's national goal of enhanced energy security. The program will be implemented over a period of 5-10 years and will support the provincial governments of Khyber PakhtunKhwa (KPK) and Punjab (GoKPK and GoPb) to achieve increased access to sustainable and more reliable electricity services for vulnerable communities. This outcome will be achieved through four components: (i) expanding access to renewable energy, notably micro-hydropower (MHP) plants in rural off-grid areas of KPK, and decentralized solar plants for education and primary health care facilities (PHFs) in KPK and Punjab; (ii) providing women and girls with increased opportunities to obtain energy services and benefits; (iii) enhancing institutional capacity to foster sustainability; and (iv) promoting public sector energy efficiency in Punjab.",NA,0.76,Significant,19144
2017,Multilateral development bank,AsDB,Asian Development Bank,915,1,Asian Development Bank,2017002944,LN3476-PAK,Pakistan,665,Asia,LMICs,Not concessional or not primarily developmental,Climate components,Climate components,Climate components,12008.49,12513.71458,0,0,NA,0,12008.49,12513.71458,12000,Recipient Government,23220,II.3. Energy,Hydro-electric power plants,A01,Debt instrument,421,ACCESS TO CLEAN ENERGY INVESTMENT PROGRAM,"The proposed Asian Development (ADB) assistance will contribute to Pakistan 's national goal of enhanced energy security. The program will be implemented over a period of 5-10 years and will support the provincial governments of Khyber PakhtunKhwa (KPK) and Punjab (GoKPK and GoPb) to achieve increased access to sustainable and more reliable electricity services for vulnerable communities. This outcome will be achieved through four components: (i) expanding access to renewable energy, notably micro-hydropower (MHP) plants in rural off-grid areas of KPK, and decentralized solar plants for education and primary health care facilities (PHFs) in KPK and Punjab; (ii) providing women and girls with increased opportunities to obtain energy services and benefits; (iii) enhancing institutional capacity to foster sustainability; and (iv) promoting public sector energy efficiency in Punjab.",NA,0.0492,Significant,19145
