"Year","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","CRS Identification N°","Donor project N°","Recipient","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation-related development finance - Commitment - 2018 USD thousand","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation-related development finance - Commitment - 2018 USD thousand","Overlap - Commitment - Current USD thousand","Overlap - Commitment - 2018 USD thousand","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2018 USD thousand","Channel of Delivery Code","Channel of Delivery","Sub-sector Code","Sector (detailed)","Sub-sector","Type of Aid","Financial Instrument","Type of Finance","Short Description","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender","ID"
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004009","PPY CHN 1505","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,83.4316271963331,77.2423498687772,0,0,83.4316271963331,77.2423498687772,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"PROMOTING EFFICIENCY IN CHINESE EMISSIONS TRADING","This project will reduce emissions by introducing best practice to the Yangtze River Delta Emissions Trading Scheme.",NA,1,NA,7554
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004010","PPY IND 1432","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,83.53705118411,77.3399531017726,0,0,83.53705118411,77.3399531017726,41104,"Economic Commission for Latin America and the Caribbean",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"COMBATTING CLIMATE CHANGE IN INDIA","This project aims to embed clean energy policies at a state and national level",NA,1,NA,7555
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004051","PPY CHN 1481","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,87.8624904507257,81.3445147338004,0,0,87.8624904507257,81.3445147338004,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"USING UK EXPERTISE TO UPGRADE CHINA'S ENVIRONMENTAL REGULATION SYSTEM.","This project will support clean energy development. This project brings together Chinese Ministries with UK experts to identify barriers and initiate policy development process for improving pollution regulation and enforcement.",NA,1,NA,7556
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004078","PPY CHN 1506","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,90.7547746371276,84.0222382129344,0,0,90.7547746371276,84.0222382129344,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"PROMOTING EFFICIENCY IN CHINESE EMISSIONS TRADING","This project will use UK expertise to help Jiangsu reduce its carbon emissions and boost economic growth.",NA,1,NA,7559
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004079","PPY CHN 1561","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,90.8174178762414,84.0802343368882,0,0,90.8174178762414,84.0802343368882,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"REDUCE CARBON EMISSIONS THROUGH ENERGY EFFICIENCY MECHANISMS FOR ENERGY-INTENSIVE ENTERPRISES IN CHINA","Produce recommendations on market-oriented mechanisms to improve energy efficiency in China's energy-intensive enterprises which are included into the energy conservation component of China's 13th Five-Year Plan (FYP).",NA,1,NA,7560
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004081","PPY CHN 1557","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,90.8708938120703,84.1297432231902,0,0,90.8708938120703,84.1297432231902,90000,"Other",32167,"III.2. Industry, Mining, Construction","Energy manufacturing (fossil fuels)","C01","Grant",110,"PROMOTING ENERGY SUSTAINABILITY IN CHINA THROUGH AN OFFSHORE WIND STRATEGY","This project will help to create a common strategy which will speed up the role-out of offshore wind in China, enabling lower technology costs for this key renewable energy technology.",NA,1,NA,7561
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004098","PPY BRA 1421","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,91.9862490450726,85.1623571374891,0,0,91.9862490450726,85.1623571374891,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"CLIMATE SMART CITIES: UK EXPERTISE  BUILDING CAPACITIES AND ENABLING INVESTMENT IN LOW CARBON URBAN DEVELOPMENT IN BRAZIL","Using UK expertise on Smart Cities to support Brazilian cities such as Recife, Fortaleza, and Sorocaba to identify and implement the best innovative solutions from the UK to foster low carbon urban development and innovation.",NA,1,NA,7562
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004123","PPY CHN 1573","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,93.8884644766998,86.9234589502318,0,0,93.8884644766998,86.9234589502318,10000,"Public Sector Institutions",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"REDUCING CARBON EMISSIONS IN GUANGDONG, CHINA","This project supports the development of a carbon market regulatory system in Guangdong. This project aims to develop a comprehensive carbon market regulatory system (covering risk management, ETS entry and financial innovation) and have it adopted by th",NA,1,NA,7566
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004140","PPY CHN 1535","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,95.3399541634836,88.2672715784291,0,0,95.3399541634836,88.2672715784291,12000,"Recipient Government",24010,"II.4. Banking & Financial Services","Financial policy and administrative management","C01","Grant",110,"BUILD CAPABILITY WITHIN THE CHINA BANKING SYSTEM TO DEVELOP SUSTAINABLE PRACTICES WITHIN THE COMMODITY MARKETS","Build capability of the China Banking Regulatory Commission, China Banking Association and banks offering trade finance services in China to implement measures that incentivise sustainably produced commodity imports.",NA,1,NA,7567
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004147","PPY MEX 1417","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,96.6661573720397,89.4950919587188,0,0,96.6661573720397,89.4950919587188,10000,"Public Sector Institutions",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"UNIFICATION OF MEXICO'S NATIONAL EMISSIONS INVENTORIES","Support for Mexican Environment Ministry (SEMARNAT) to develop collection, verification, validation, quality control and quality assurance of data and the calculation of the national emissions' inventories for greenhouse gases and air pollutants. Opportu",NA,1,NA,7568
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004154","PPY IND 1417","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,97.1734148204737,89.9647191087835,0,0,97.1734148204737,89.9647191087835,21005,"Consumer Unity and Trust Society International",15113,"I.5. Government & Civil Society","Anti-corruption organisations and institutions","C01","Grant",110,"UNDERSTANDING POSITIONS AROUND CLIMATE CHANGE NEGOTIATIONS","This project aims to further environmental aims by mapping legal issues around India's approach to Climate Change Negotiations.",NA,1,NA,7569
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004156","PPY IND 1502","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,97.7784568372804,90.5248767938004,0,0,97.7784568372804,90.5248767938004,11000,"Donor Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"BUILD AWARENESS OF UK-INDIA CLIMATE CHANGE ISSUES IN ADVANCE OF COP 21 IN PARIS","Promoting a constructive dialogue with India will help to facilitate an equitable, effective and ambitious global climate agreement.  This project seeks to engage government decision-makers and national stakeholders on key climate change issues in order",NA,1,NA,7570
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004158","PPY CHN 1533","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,97.790679908327,90.5361931106695,0,0,97.790679908327,90.5361931106695,12000,"Recipient Government",21010,"II.1. Transport & Storage","Transport policy and administrative management","C01","Grant",110,"SUPPORT THE APPLICATION OF BEST PRACTICE AS PART OF CHINA'S URBANISATION","Support the introduction of UK green travel strategies and practice in the development of China's urban transport policy framework",NA,1,NA,7571
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004182","PPY CHN Climate FY14-15","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,100.818945760122,93.3398106149715,0,0,100.818945760122,93.3398106149715,10000,"Public Sector Institutions",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"USING UK EXPERTISE TO MITIGATE THE EFFECTS OF CLIMATE CHANGE.","This project will deliver tactical interventions to help reduce the effects of Climate Change.",NA,1,NA,7572
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004207","PPY CHN 1593","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,103.498854087089,95.8209130885062,0,0,103.498854087089,95.8209130885062,90000,"Other",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"PROMOTING SUSTAINABLE ECONOMIC GROWTH IN CHINA THROUGH THE DEVELOPMENT A NATURAL CAPITAL ACCOUNTING MODEL","The project aims to provide greater awareness of the environmental costs and benefits and encourage the adoption of a China specific natural capital accounting tool.  This will assist with financing and investment decisions by relevant governmental autho",NA,1,NA,7574
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004218","PPY CHN 1523","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,104.128342245989,96.4037034072612,0,0,104.128342245989,96.4037034072612,11000,"Donor Government",41020,"IV.1. General Environment Protection","Biosphere protection","C01","Grant",110,"TACKLE CLIMATE CHANGE IN GUANGDONG-HONG KONG AREA","Establish a Guangdong - Hong Kong carbon labelling scheme to help develop effective carbon management and reduce climate change.",NA,1,NA,7576
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004223","PPY CHN 1510","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,104.719633307869,96.9511302358005,0,0,104.719633307869,96.9511302358005,11000,"Donor Government",32167,"III.2. Industry, Mining, Construction","Energy manufacturing (fossil fuels)","C01","Grant",110,"ADVICE TO CHINA ON BUILDING A RENEWABLE ENERGY MARKET","Provide policy recommendations on optimising tax and subsidy mechanisms to develop renewable energy, enabling China's energy transition to long term sustainable development.",NA,1,NA,7577
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004236","PPY CHN 1522","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,106.019862490451,98.1549034427435,0,0,106.019862490451,98.1549034427435,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"PROVIDE UK EXPERTISE ON LOW-CARBON SOLUTIONS IN HUNAN, CHINA","Help to develop plans to support transition to low-carbon technology in Hunan, China.",NA,1,NA,7578
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004255","PPY CHN 1527","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,108.213903743315,100.186182320734,0,0,108.213903743315,100.186182320734,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"PROMOTING THE DEVELOPMENT OF CARBON CAPTURE AND STORAGE IN CHINA'S NEW COAL CHEMICAL INDUSTRY","This project will promote Carbon Capture and Storage in China's new coal chemical industry. The project will build a platform to promote UK-China cooperation in clean coal technology and carbon abatement technology.",NA,1,NA,7579
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004257","PPY BRA 1422","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,108.380443086325,100.340367138075,0,0,108.380443086325,100.340367138075,22000,"Donor country-based NGO",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"USING UK EXPERTISE ON SUSTAINABLE PRODUCTION CERTIFICATION","To apply UK experience on Sustainable Product Certification to support Brazil on the development of its own certification scheme, increasing low carbon growth and industrial competitiveness.",NA,1,NA,7580
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004276","PPY CHN 1503","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,110.365164247517,102.177854089683,0,0,110.365164247517,102.177854089683,12000,"Recipient Government",14010,"I.4. Water Supply & Sanitation","Water sector policy and administrative management","C01","Grant",110,"DEVELOP POLICIES FOR SUSTAINABLE WATER USE IN CHINA","Help China to improve its record of sustainable water use in the Jiangsu power sector.  This project supports better energy and water resource policy planning by producing an analytical support tool for decision makers.",NA,1,NA,7582
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004287","PPY IND 1512","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,111.700534759358,103.414161707625,0,0,111.700534759358,103.414161707625,11000,"Donor Government",32167,"III.2. Industry, Mining, Construction","Energy manufacturing (fossil fuels)","C01","Grant",110,"PROMOTING WIND ENERGY USE IN INDIA TO HELP TACKLE CLIMATE CHANGE","This project will develop the off-shore wind (OSW) sector in India through support with tools and guidance that draw on UK and international best practice.  The project aims to help the creation of an OSW market in India by working with India's Ministry",NA,1,NA,7584
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004289","PPY CHN 1537","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,112.330022918258,103.99695202638,0,0,112.330022918258,103.99695202638,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"PROMOTING LOW CARBON DEVELOPMENT OF SMALL TOWNS IN CHINA","This project will use UK expertise to advise the Chinese Ministry of Housing, Urban and Rural Development on how small towns can adopt green and low-carbon development methods. The project will enhance the understanding of officials at both central and l",NA,1,NA,7585
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004307","PPY CHN 1594","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,114.737967914439,106.226266449579,0,0,114.737967914439,106.226266449579,31000,"Public-Private Partnerships (PPP)",21050,"II.1. Transport & Storage","Air transport","C01","Grant",110,"SUPPORTING GREEN AIRPORT CONSTRUCTION  IN CHINA","This project aims to promote green airport construction in China through introducing UK green airport related policy, standards, rules, regulations and business solutions.",NA,1,NA,7587
2015,"DAC member","United Kingdom","United Kingdom",12,21,"Scottish Government","2015004323","PIB12","Pakistan",665,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",116.158899923606,107.541788285603,0,0,0,0,116.158899923606,107.541788285603,22000,"Donor country-based NGO",14015,"I.4. Water Supply & Sanitation","Water resources conservation (including data collection)","C01","Grant",110,"CHRISTIAN ENGINEERS IN DEVELOPMENT : COMMUNITY LEVEL DROUGHT RESILIENCE","Christian Engineers in Development : Community Level Drought Resilience",NA,1,NA,7588
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004336","PPY CHN 1513","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,117.688311688312,108.957742433841,0,0,117.688311688312,108.957742433841,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"IMPROVE AWARENESS IN CHINA OF THE HEALTH BENEFITS RESULTING FROM A LOW-CARBON ECONOMY","Provide advice to key Chinese Ministries on the impact on health of climate change and air pollution, helping promote the benefits of transitioning to a low carbon economy.",NA,1,NA,7589
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004340","PPY IND 1508","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Principal",118.397249809015,0,118.397249809015,0,118.397249809015,109.614088812244,118.397249809015,109.614088812244,11000,"Donor Government",41020,"IV.1. General Environment Protection","Biosphere protection","C01","Grant",110,"TACKLE CLIMATE CHANGE IN INDIA THROUGH WORKING WITH PARLIAMENTARIANS.","The project seeks to strengthen India's domestic policies on low carbon growth and help India feed positively into the international climate negotiations by enabling a constructive, action based dialogue with Indian parliamentarians.",NA,1,NA,7590
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004341","PPY IND 1513","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,118.540870893812,109.747055535455,0,0,118.540870893812,109.747055535455,11000,"Donor Government",15110,"I.5. Government & Civil Society","Public sector policy and administrative management","C01","Grant",110,"REFORM THE INDIAN RETAIL ENERGY SECTOR TO IMPROVE MARKET ACCESS FOR INTERNATIONAL ENERGY COMPANIES","Assist the Indian government in designing and implementing power market reforms by sharing the UK's experience of energy market reforms, and in doing so improve market access for international energy companies.",NA,1,NA,7591
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004352","PPY CHN 1534","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,120.122230710466,111.211104030386,0,0,120.122230710466,111.211104030386,12000,"Recipient Government",41020,"IV.1. General Environment Protection","Biosphere protection","C01","Grant",110,"ACCELERATING CARBON CAPTURE AND STORAGE IN WESTERN CHINA","Accelerate Carbon Capture and Storage in Western China, and identify early opportunities for CO2 utilisation and storage in the Sichuan Basin.",NA,1,NA,7592
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004402","PPY MEX 1401","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,126.139037433155,116.781561009166,0,0,126.139037433155,116.781561009166,20000,"Non-Governmental Organisation (NGO) and Civil Society",15113,"I.5. Government & Civil Society","Anti-corruption organisations and institutions","C01","Grant",110,"PROMOTION OF CLIMATE CHANGE LAW AT THE LOCAL LEVEL","Setting a pathway to trigger and accelerate implementation of Mexico's General Law of Climate Change at the local level, working with municipal and state governments.",NA,1,NA,7596
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004437","PPY CHN 1540","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,131.766233766234,121.991310387745,0,0,131.766233766234,121.991310387745,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"PROMOTING LOW CARBON AND EFFICIENT WASTE MANAGEMENT IN CHINESE LOCAL GOVERNMENT","This project will use a pilot in Zujai to encourage China to adopt UK's advanced low carbon and efficient domestic waste management policies and approaches.",NA,1,NA,7598
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004532","PPY IND 1433","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,148.400305576776,137.391403106886,0,0,148.400305576776,137.391403106886,10000,"Public Sector Institutions",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"SUPPORTING SUSTAINABLE AND CLIMATE FRIENDLY DEVELOPMENT","This project aims to support India's environmental policies by supporting the Aluva Municipality to address long term climate impacts and minimise the short-term impacts of unplanned development",NA,1,NA,7603
2015,"DAC member","United Kingdom","United Kingdom",12,11,"Department for Business, Innovation and Skills","2015004636","BIS-NF14MO-0014","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Significant",231.663865546218,0,231.663865546218,0,231.663865546218,214.478153618714,231.663865546218,214.478153618714,11000,"Donor Government",41082,"IV.1. General Environment Protection","Environmental research","D02","Grant",110,"WORK PACKAGE 4, MO CALLS YR 1: DEVELOPMENT OF NEAR-TERM CLIMATE PROJECTIONS (CHINA)","Collaborative climate science research programme between China and UK focused on climate model development and climate prediction systems.  Research into near term climate projections in China and projections of 21st century hydrological change in China",NA,1,NA,7605
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004656","PPY CHN 1539","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,172.650878533231,159.84297577504,0,0,172.650878533231,159.84297577504,51000,"University, college or other teaching institution, research institute or think-tank",43030,"IV.2. Other Multisector","Urban development and management","C01","Grant",110,"PROMOTING SUSTAINABLE URBANISATION IN CHINA","Aims to bring major city clusters of UK and China together to introduce UK best practice in coordinated development to China. Liaise with Northern Powerhouse on how best to achieve sustainable city cluster development",NA,1,NA,7607
2015,"DAC member","United Kingdom","United Kingdom",12,11,"Department for Business, Innovation and Skills","2015004660","BIS-NF14MO-0016","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Significant",305.196333078686,0,305.196333078686,0,305.196333078686,282.555701363186,305.196333078686,282.555701363186,11000,"Donor Government",41082,"IV.1. General Environment Protection","Environmental research","D02","Grant",110,"WORK PACKAGE 5, MO CALLS YR 1: CLIMATE SERVICES & TRANSLATIONAL SCIENCE (CHINA)","Collaborative work with Chinese stakeholders to strengthen capacity in climate services, bridging the gap between information developed by scientists and service providers and the practical needs of climate-sensitive decision-makers.  Development of tran",NA,1,NA,7608
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015004668","PPY CHN 1591","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,176.404889228419,163.31849959344,0,0,176.404889228419,163.31849959344,51000,"University, college or other teaching institution, research institute or think-tank",32167,"III.2. Industry, Mining, Construction","Energy manufacturing (fossil fuels)","C01","Grant",110,"ROADMAP FOR THE DEVELOPMENT OF OFFSHORE WIND ENERGY IN GUANGDONG PROVINCE","The project will assist with the development of a roadmap for the for the development of offshore wind power in Guangdong province.  The roadmap will contribute to low carbon energy and promote sustainability in the province.",NA,1,NA,7609
2015,"DAC member","United Kingdom","United Kingdom",12,11,"Department for Business, Innovation and Skills","2015004753","BIS-NF14MO-0008","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Significant",410.015278838808,0,410.015278838808,0,410.015278838808,379.598776673547,410.015278838808,379.598776673547,11000,"Donor Government",41082,"IV.1. General Environment Protection","Environmental research","D02","Grant",110,"WORK PACKAGE 1, MO CALLS YR 1: MONITORING, ATTRIBUTION AND REANALYSIS OF WEATHER OBSERVATION DATA (CHINA & E ASIA)","Early scoping work to help better understand the likely causes of climate-related extreme events and long-term climate trends in China and the East Asia region.  This increased scientific understanding will enable policy makers to better mitigate the ris",NA,1,NA,7614
2015,"DAC member","United Kingdom","United Kingdom",12,11,"Department for Business, Innovation and Skills","2015004815","BIS-NF14MO-0012","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Significant",564.110007639419,0,564.110007639419,0,564.110007639419,522.262168901792,564.110007639419,522.262168901792,11000,"Donor Government",41082,"IV.1. General Environment Protection","Environmental research","D02","Grant",110,"WORK PACKAGE 3, MO CALLS YR 1: EAST ASIAN CLIMATE VARIABILITY AND ITS PREDICTION","Climate change research focused on impacts on regional water cycle and climate extremes within East Asia.  Collaboration between scientists in UK and China to strengthen research capacity and increase understanding of drivers of regional drought and floo",NA,1,NA,7619
2015,"DAC member","United Kingdom","United Kingdom",12,11,"Department for Business, Innovation and Skills","2015004921","BIS-NF14MO-0010","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Significant",488.464476699771,0,488.464476699771,0,488.464476699771,452.228312878586,488.464476699771,452.228312878586,11000,"Donor Government",41082,"IV.1. General Environment Protection","Environmental research","D02","Grant",110,"WORK PACKAGE 2, MO CALLS YR 1: GLOBAL CLIMATE DYNAMICS OF CLIMATE VARIABILITY AND CHANGE (EAST ASIA)","Early scoping work to help evaluate how well the latest UK and China climate models simulate climate variability.  Underpinning climate dynamics research to help improve climate predictions of extreme events in the East Asia region for policy makers to b",NA,1,NA,7622
2015,"DAC member","United Kingdom","United Kingdom",12,11,"Department for Business, Innovation and Skills","2015004968","BIS-NF15MO-0231","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Significant",1888.46447669977,0,1888.46447669977,0,1888.46447669977,1748.37095626504,1888.46447669977,1748.37095626504,11000,"Donor Government",41082,"IV.1. General Environment Protection","Environmental research","D02","Grant",110,"WORK PACKAGE 1, MO CALLS YR 2+ : MONITORING, ATTRIBUTION AND REANALYSIS OF WEATHER OBSERVATION DATA (CHINA & E ASIA)","Collaborative climate science research between Chinese and UK researchers to help better understand the likely causes of climate-related extreme events and long-term climate trends in China and East Asia region.  Increased scientific understanding will h",NA,1,NA,7623
2015,"DAC member","United Kingdom","United Kingdom",12,11,"Department for Business, Innovation and Skills","2015004977","BIS-NF14MO-0013","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Significant",1298.78838808251,0,1298.78838808251,0,1298.78838808251,1202.43929609206,1298.78838808251,1202.43929609206,11000,"Donor Government",41082,"IV.1. General Environment Protection","Environmental research","D02","Grant",110,"WORK PACKAGE 4: DEVELOPMENT OF NEAR-TERM CLIMATE PROJECTIONS (CHINA)","Collaborative climate science research programme between China and UK focused on climate model development and climate prediction systems.  Research into near term climate projections in China and projections of 21st century hydrological change in China",NA,1,NA,7625
2015,"DAC member","United Kingdom","United Kingdom",12,11,"Department for Business, Innovation and Skills","2015004983","BIS-NF15MO-0235","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Significant",941.176470588235,0,941.176470588235,0,941.176470588235,871.356398915261,941.176470588235,871.356398915261,11000,"Donor Government",41082,"IV.1. General Environment Protection","Environmental research","D02","Grant",110,"WORK PACKAGE 5, MO CALLS YR2+ : CLIMATE SERVICES & TRANSLATIONAL SCIENCE (CHINA)","China and UK collaborative development of translational science - a multi-disciplinary approach to bridge the gap between climate science and society to produce useable knowledge and applications. Development of case studies to demonstrate the value of c",NA,1,NA,7626
