"","CrsID","Year","RecipientName","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","Donor project N°","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation","Overlap - Commitment - Current USD thousand","Overlap.Commitment","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2019 USD thousand","Channel of Delivery Code","Channel of Delivery","Purpose Code","Sector","Sub-sector","Development Cooperation Modality","Finance.Instrument","Type of Finance","Project Title","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender.x","ID","USD.thousand","DonorCode","DonorName","AgencyCode","AgencyName","ProjectNumber","InitialReport","RecipientCode","RegionCode","RegionName","IncomegroupCode","IncomegroupName","FlowCode","FlowName","Bi_Multi","Category","Finance_t","Aid_t","USD_Commitment","USD_Disbursement","USD_Received","USD_Commitment_Defl","USD_Disbursement_Defl","USD_Received_Defl","USD_Adjustment","USD_Adjustment_Defl","USD_AmountUntied","USD_AmountPartialTied","USD_AmountTied","USD_AmountUntied_Defl","USD_AmountPartialTied_Defl","USD_Amounttied_Defl","USD_IRTC","USD_Expert_Commitment","USD_Expert_Extended","USD_Export_Credit","CurrencyCode","Commitment_National","Disbursement_National","GrantEquiv","USD_GrantEquiv","ShortDescription","ProjectTitle","PurposeCode","PurposeName","SectorCode","SectorName","ChannelCode","ChannelName","ChannelReportedName","ParentChannelCode","Geography","ExpectedStartDate","CompletionDate","LongDescription","SDGfocus","Gender.y","Environment","PDGG","Trade","RMNCH","DRR","Nutrition","Disability","FTC","PBA","InvestmentProject","AssocFinance","Biodiversity","ClimateMitigation","ClimateAdaptation","Desertification","CommitmentDate","TypeRepayment","NumberRepayment","Interest1","Interest2","Repaydate1","Repaydate2","USD_Interest","USD_Outstanding","USD_Arrears_Principal","USD_Arrears_Interest","BudgetIdent","CapitalExpend","PSIflag","PSIAddType","PSIAddAssess","PSIAddDevObj"
"595","2018002570",2018,"China","Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","LN3629-PRC",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,89383.07032,89383.07032,"NA",0,89383.07032,89383.07032,12000,"Recipient Government",23260,"Energy","Geothermal energy","C01","Debt",421,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGION—REGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","NA",0.9018,"Not significant",31906,89383.07032,915,"AsDB",1,"Asian Development Bank","LN3629-PRC",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",99.1163,NA,NA,97.2314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,99.1163,NA,NA,NA,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGIONùREGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","Air Quality Improvement in the Greater Beijing-Tianjin-Hebei RegionùRegional Emission-Reduction and Pollution-Control Facility",23260,"Geothermal energy",232,"II.3.b. Energy generation, renewable sources",12000,"Recipient Government","",12000,"Beijing; Hebei; Henan; Inner Mongolia; Liaoning; Shandong; Shanxi; Tianjin","1/15/2019","11/30/2023","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,"10/18/2018",2,2,"1",500,"6/1/2028","12/1/2032",NA,NA,NA,NA,23260,NA,NA,NA,"",""
"596","2018002570",2018,"China","Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","LN3629-PRC",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,89383.07032,89383.07032,"NA",0,89383.07032,89383.07032,12000,"Recipient Government",23260,"Energy","Geothermal energy","C01","Debt",421,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGION—REGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","NA",0.9018,"Not significant",31906,89383.07032,915,"AsDB",1,"Asian Development Bank","LN3629-PRC",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",49.5581,NA,NA,48.6157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,49.5581,NA,NA,NA,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGIONùREGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","Air Quality Improvement in the Greater Beijing-Tianjin-Hebei RegionùRegional Emission-Reduction and Pollution-Control Facility",23230,"Solar energy for centralised grids",232,"II.3.b. Energy generation, renewable sources",12000,"Recipient Government","",12000,"Beijing; Hebei; Henan; Inner Mongolia; Liaoning; Shandong; Shanxi; Tianjin","1/15/2019","11/30/2023","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,"10/18/2018",2,2,"1",500,"6/1/2028","12/1/2032",NA,NA,NA,NA,23230,NA,NA,NA,"",""
"597","2018002570",2018,"China","Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","LN3629-PRC",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,89383.07032,89383.07032,"NA",0,89383.07032,89383.07032,12000,"Recipient Government",23260,"Energy","Geothermal energy","C01","Debt",421,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGION—REGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","NA",0.9018,"Not significant",31906,89383.07032,915,"AsDB",1,"Asian Development Bank","LN3629-PRC",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",100.107,NA,NA,98.2037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,100.107,NA,NA,NA,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGIONùREGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","Air Quality Improvement in the Greater Beijing-Tianjin-Hebei RegionùRegional Emission-Reduction and Pollution-Control Facility",14050,"Waste management/disposal",140,"I.4. Water Supply & Sanitation",12000,"Recipient Government","",12000,"Beijing; Hebei; Henan; Inner Mongolia; Liaoning; Shandong; Shanxi; Tianjin","1/15/2019","11/30/2023","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,"10/18/2018",2,2,"1",500,"6/1/2028","12/1/2032",NA,NA,NA,NA,14050,NA,NA,NA,"",""
"598","2018002570",2018,"China","Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","LN3629-PRC",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,89383.07032,89383.07032,"NA",0,89383.07032,89383.07032,12000,"Recipient Government",23260,"Energy","Geothermal energy","C01","Debt",421,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGION—REGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","NA",0.9018,"Not significant",31906,89383.07032,915,"AsDB",1,"Asian Development Bank","LN3629-PRC",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",49.5581,NA,NA,48.6157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,49.5581,NA,NA,NA,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGIONùREGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","Air Quality Improvement in the Greater Beijing-Tianjin-Hebei RegionùRegional Emission-Reduction and Pollution-Control Facility",43030,"Urban development and management",430,"IV.2. Other Multisector",12000,"Recipient Government","",12000,"Beijing; Hebei; Henan; Inner Mongolia; Liaoning; Shandong; Shanxi; Tianjin","1/15/2019","11/30/2023","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,"10/18/2018",2,2,"1",500,"6/1/2028","12/1/2032",NA,NA,NA,NA,43030,NA,NA,NA,"",""
"599","2018002570",2018,"China","Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","LN3629-PRC",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,89383.07032,89383.07032,"NA",0,89383.07032,89383.07032,12000,"Recipient Government",23260,"Energy","Geothermal energy","C01","Debt",421,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGION—REGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","NA",0.9018,"Not significant",31906,89383.07032,915,"AsDB",1,"Asian Development Bank","LN3629-PRC",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",48.567,NA,NA,47.6434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,48.567,NA,NA,NA,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGIONùREGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","Air Quality Improvement in the Greater Beijing-Tianjin-Hebei RegionùRegional Emission-Reduction and Pollution-Control Facility",23110,"Energy policy and administrative management",231,"II.3.a. Energy Policy",12000,"Recipient Government","",12000,"Beijing; Hebei; Henan; Inner Mongolia; Liaoning; Shandong; Shanxi; Tianjin","1/15/2019","11/30/2023","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,"10/18/2018",2,2,"1",500,"6/1/2028","12/1/2032",NA,NA,NA,NA,23110,NA,NA,NA,"",""
"600","2018002570",2018,"China","Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","LN3629-PRC",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,89383.07032,89383.07032,"NA",0,89383.07032,89383.07032,12000,"Recipient Government",23260,"Energy","Geothermal energy","C01","Debt",421,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGION—REGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","NA",0.9018,"Not significant",31906,89383.07032,915,"AsDB",1,"Asian Development Bank","LN3629-PRC",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",49.5581,NA,NA,48.6157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,49.5581,NA,NA,NA,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGIONùREGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","Air Quality Improvement in the Greater Beijing-Tianjin-Hebei RegionùRegional Emission-Reduction and Pollution-Control Facility",21061,"Storage",210,"II.1. Transport & Storage",12000,"Recipient Government","",12000,"Beijing; Hebei; Henan; Inner Mongolia; Liaoning; Shandong; Shanxi; Tianjin","1/15/2019","11/30/2023","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,"10/18/2018",2,2,"1",500,"6/1/2028","12/1/2032",NA,NA,NA,NA,21061,NA,NA,NA,"",""
"601","2018002570",2018,"China","Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","LN3629-PRC",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,44691.53516,44691.53516,"NA",0,44691.53516,44691.53516,12000,"Recipient Government",21061,"Transport and Storage","Storage","C01","Debt",421,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGION—REGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","NA",0.9018,"Not significant",31903,44691.53516,915,"AsDB",1,"Asian Development Bank","LN3629-PRC",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",99.1163,NA,NA,97.2314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,99.1163,NA,NA,NA,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGIONùREGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","Air Quality Improvement in the Greater Beijing-Tianjin-Hebei RegionùRegional Emission-Reduction and Pollution-Control Facility",21010,"Transport policy and administrative management",210,"II.1. Transport & Storage",12000,"Recipient Government","",12000,"Beijing; Hebei; Henan; Inner Mongolia; Liaoning; Shandong; Shanxi; Tianjin","1/15/2019","11/30/2023","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,"10/18/2018",2,2,"1",500,"6/1/2028","12/1/2032",NA,NA,NA,NA,21010,NA,NA,NA,"",""
"602","2018002570",2018,"China","Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","LN3629-PRC",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,44691.53516,44691.53516,"NA",0,44691.53516,44691.53516,12000,"Recipient Government",21061,"Transport and Storage","Storage","C01","Debt",421,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGION—REGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","NA",0.9018,"Not significant",31903,44691.53516,915,"AsDB",1,"Asian Development Bank","LN3629-PRC",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",99.1163,NA,NA,97.2314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,99.1163,NA,NA,NA,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGIONùREGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","Air Quality Improvement in the Greater Beijing-Tianjin-Hebei RegionùRegional Emission-Reduction and Pollution-Control Facility",23260,"Geothermal energy",232,"II.3.b. Energy generation, renewable sources",12000,"Recipient Government","",12000,"Beijing; Hebei; Henan; Inner Mongolia; Liaoning; Shandong; Shanxi; Tianjin","1/15/2019","11/30/2023","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,"10/18/2018",2,2,"1",500,"6/1/2028","12/1/2032",NA,NA,NA,NA,23260,NA,NA,NA,"",""
"603","2018002570",2018,"China","Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","LN3629-PRC",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,44691.53516,44691.53516,"NA",0,44691.53516,44691.53516,12000,"Recipient Government",21061,"Transport and Storage","Storage","C01","Debt",421,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGION—REGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","NA",0.9018,"Not significant",31903,44691.53516,915,"AsDB",1,"Asian Development Bank","LN3629-PRC",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",49.5581,NA,NA,48.6157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,49.5581,NA,NA,NA,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGIONùREGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","Air Quality Improvement in the Greater Beijing-Tianjin-Hebei RegionùRegional Emission-Reduction and Pollution-Control Facility",23230,"Solar energy for centralised grids",232,"II.3.b. Energy generation, renewable sources",12000,"Recipient Government","",12000,"Beijing; Hebei; Henan; Inner Mongolia; Liaoning; Shandong; Shanxi; Tianjin","1/15/2019","11/30/2023","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,"10/18/2018",2,2,"1",500,"6/1/2028","12/1/2032",NA,NA,NA,NA,23230,NA,NA,NA,"",""
"604","2018002570",2018,"China","Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","LN3629-PRC",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,44691.53516,44691.53516,"NA",0,44691.53516,44691.53516,12000,"Recipient Government",21061,"Transport and Storage","Storage","C01","Debt",421,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGION—REGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","NA",0.9018,"Not significant",31903,44691.53516,915,"AsDB",1,"Asian Development Bank","LN3629-PRC",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",100.107,NA,NA,98.2037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,100.107,NA,NA,NA,"AIR QUALITY IMPROVEMENT IN THE GREATER BEIJING-TIANJIN-HEBEI REGIONùREGIONAL EMISSION-REDUCTION AND POLLUTION-CONTROL FACILITY","Air Quality Improvement in the Greater Beijing-Tianjin-Hebei RegionùRegional Emission-Reduction and Pollution-Control Facility",14050,"Waste management/disposal",140,"I.4. Water Supply & Sanitation",12000,"Recipient Government","",12000,"Beijing; Hebei; Henan; Inner Mongolia; Liaoning; Shandong; Shanxi; Tianjin","1/15/2019","11/30/2023","The proposed project is the third in a multiyear, multisector Asian Development Bank (ADB) support program for air quality improvement in the greater Beijing Tianjin Hebei (BTH) region. The first loan, approved in 2015, focused on reforming policy and strengthening regulatory capacity in Hebei province. The second loan, approved in 2016, targeted better access to finance, especially for small and medium sized-enterprises, to scale up investments in pollution-reduction projects in the region. This third project will complement the previous projects and will directly help remove barriers to deploying high technologies that could reduce air pollution from industries, urban infrastructure, and agriculture.","",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,"10/18/2018",2,2,"1",500,"6/1/2028","12/1/2032",NA,NA,NA,NA,14050,NA,NA,NA,"",""
