"Year","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","CRS Identification N°","Donor project N°","Recipient","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation-related development finance - Commitment - 2018 USD thousand","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation-related development finance - Commitment - 2018 USD thousand","Overlap - Commitment - Current USD thousand","Overlap - Commitment - 2018 USD thousand","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2018 USD thousand","Channel of Delivery Code","Channel of Delivery","Sub-sector Code","Sector (detailed)","Sub-sector","Type of Aid","Financial Instrument","Type of Finance","Short Description","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender","ID"
2017,"DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","2017011912","12_I_189_THA_G_Energ","Thailand",764,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,3.05298,3.24479353630342,0,0,3.05298,3.24479353630342,11003,"Public corporations",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"NATIONAL ENERGY EFFICIENCY PLAN AS A CORE ELEMENT FOR AN ACTIVITY- AND EVIDENCE-BASED MITIGATION STRATEGY","The project will support the formulation and implementation of a national energy efficiency plan for Thailand, with the aim of tapping efficient and cost-effective potential.",NA,1,"Not significant",23923
2017,"DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","2017011977","14_I_206_IDN_G_Green","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,439.63476,467.256263579292,0,0,439.63476,467.256263579292,11003,"Public corporations",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"NAMA (NATIONALLY APPROPRIATE MITIGATION ACTION) GREEN CHILLERS AND INDUSTRIAL ENERGY EFFICIENCY PROGRAMME","The project provides support to Indonesia, primarily the Ministry of Energy, in creating and implementing a reliable framework for fostering energy efficiency in the cooling and air-conditioning sector. Since demand for these technologies is rapidly increasing, improving their energy efficiency could make a key contribution to the national climate change mitigation goals.",NA,1,"Not significant",23951
2017,"DAC member","Germany","Germany",5,2,"Kreditanstalt für Wiederaufbau","2017126661","200967448","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,36072.5961,38338.9759064796,0,0,36072.5961,38338.9759064796,12001,"Central Government",41020,"IV.1. General Environment Protection","Biosphere protection","C01","Debt instrument",421,"ENERGY EFFICIENCY IN LARGE-SCALE INSTALLATIONS","Energy Efficiency in Large-scale Installations",NA,1,"Not significant",24303
2017,"DAC member","Germany","Germany",5,2,"Kreditanstalt für Wiederaufbau","2017130419","201567973","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,134861.1738,143334.271775293,0,0,134861.1738,143334.271775293,12001,"Central Government",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","C01","Debt instrument",421,"PRO CLIMATE PROGRAM FOR RENEWABLE ENERGY AND ENERGY EFFICIENCY (BNDES)","Pro Climate Program for Renewable Energy and Energy Efficiency (BNDES)",NA,1,"Not significant",24330
2017,"DAC member","Germany","Germany",5,2,"Kreditanstalt für Wiederaufbau","2017133548","201567981","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,225453.7256,239618.599388927,0,0,225453.7256,239618.599388927,12001,"Central Government",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Debt instrument",421,"ENERGY EFFICIENCY IN ENERGY-INTENSIVE SECTORS (EESL II)","Energy efficiency in energy-intensive sectors (EESL II)",NA,1,"Not significant",24353
2017,"DAC member","Germany","Germany",5,2,"Kreditanstalt für Wiederaufbau","2017139876","201767946","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,78945.60404,83905.6219525059,0,0,78945.60404,83905.6219525059,12001,"Central Government",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Debt instrument",421,"PROGRAM FOR RENEWABLE ENERGY, ENERGY EFFICIENCY AND ENVIRONM. PROTECTION","The aim of the Ecocasa program is to contribute to the efforts of the Mexican government to reduce CO2 emissions in the new housing sector for low and middle income groups.",NA,1,"Not significant",24423
2017,"DAC member","Korea","Korea",742,4,"Korea International Cooperation Agency","2017077884","2016020100225","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1900,1961.78383145262,0,0,1900,1961.78383145262,11000,"Donor Government",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"THE VIETNAM INDUSTRIAL ENERGY EFFICIENCY PROJECT (VIEEP)","Energy auditing and efficiency improvement for the industrial park in Bac Ninh/ Develop capaicty and awareness of IEE Practitioners.",NA,1,"Not significant",26684
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004751","7F-06524.03.01","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,757.388036965573,764.727516956842,0,0,757.388036965573,764.727516956842,61000,"Private sector in provider country",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28470
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004751","7F-06524.03.01","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1767.23875291967,1784.36420623263,0,0,1767.23875291967,1784.36420623263,61000,"Private sector in provider country",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28471
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004752","7F-06524.03.02","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,856.707626688332,865.009564635012,0,0,856.707626688332,865.009564635012,62000,"Private sector in recipient country",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28472
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004752","7F-06524.03.02","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1998.98446227277,2018.35565081503,0,0,1998.98446227277,2018.35565081503,62000,"Private sector in recipient country",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28473
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004753","7F-06524.03.03","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,243.729054534376,246.090914547656,0,0,243.729054534376,246.090914547656,61000,"Private sector in provider country",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28474
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004753","7F-06524.03.03","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,162.486036356251,164.060609698437,0,0,162.486036356251,164.060609698437,61000,"Private sector in provider country",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28475
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004753","7F-06524.03.03","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,406.215090890627,410.151524246094,0,0,406.215090890627,410.151524246094,61000,"Private sector in provider country",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28476
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004754","7F-06524.03.04","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,213.262922717579,215.329550229199,0,0,213.262922717579,215.329550229199,62000,"Private sector in recipient country",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28477
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004754","7F-06524.03.04","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,142.175281811719,143.553033486133,0,0,142.175281811719,143.553033486133,62000,"Private sector in recipient country",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28478
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004754","7F-06524.03.04","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,355.438204529298,358.882583715332,0,0,355.438204529298,358.882583715332,62000,"Private sector in recipient country",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28479
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004755","7F-06524.03.05","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,61.5415862699299,62.1379559232832,0,0,61.5415862699299,62.1379559232832,61000,"Private sector in provider country",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28480
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004755","7F-06524.03.05","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,102.569310449883,103.563259872139,0,0,102.569310449883,103.563259872139,61000,"Private sector in provider country",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28481
2017,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2008004755","7F-06524.03.05","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,41.0277241799533,41.4253039488555,0,0,41.0277241799533,41.4253039488555,61000,"Private sector in provider country",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","C01","Grant",110,"INDO-SWISS PROGRAMME ON BUILDING ENERGY EFFICIENCY (BEEP)","Globally buildings account for 35% of energy use and about 20% of GHG emissions. In India, buildings even consume 40% of all energy and cause 40% of CO2 emissions. Phase 2 of BEEP has shown that 30-45% of energy savings are possible in India with marginal additional costs compared to the current way of constructing. Based on the achievements of the previous phase, Phase 3 will focus on mainstreaming and scaling-up energy efficient and thermally comfortable building design and on promoting the on-site use of renewable energy sources.",NA,1,"Not significant",28482
2017,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2017025999","P151086.IBRD87390.crs1","Viet Nam",769,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,50000,52103.6141223845,NA,0,50000,52103.6141223845,12000,"Recipient Government",32110,"III.2.a. Industry","Industrial policy and administrative management","C01","Debt instrument",421,"VIETNAM ENERGY EFFICIENCY FOR INDUSTRIAL ENTERPRISES(VEEIE)",NA,NA,1,NA,30920
2017,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2017026002","P151086.IBRD87390.crs2","Viet Nam",769,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,50000,52103.6141223845,NA,0,50000,52103.6141223845,12000,"Recipient Government",23110,"II.3. Energy","Energy policy and administrative management","C01","Debt instrument",421,"VIETNAM ENERGY EFFICIENCY FOR INDUSTRIAL ENTERPRISES(VEEIE)",NA,NA,1,NA,30921
2017,"Multilateral development bank","WB","International Development Association",905,1,"IDA","2017026010","P151086.IDA60110.crs1","Viet Nam",769,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,850,885.761440080536,NA,0,850,885.761440080536,12000,"Recipient Government",32110,"III.2.a. Industry","Industrial policy and administrative management","C01","Debt instrument",421,"VIETNAM ENERGY EFFICIENCY FOR INDUSTRIAL ENTERPRISES(VEEIE)",NA,NA,1,NA,30922
2017,"Multilateral development bank","WB","International Development Association",905,1,"IDA","2017026013","P151086.IDA60110.crs2","Viet Nam",769,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,850,885.761440080536,NA,0,850,885.761440080536,12000,"Recipient Government",23110,"II.3. Energy","Energy policy and administrative management","C01","Debt instrument",421,"VIETNAM ENERGY EFFICIENCY FOR INDUSTRIAL ENTERPRISES(VEEIE)",NA,NA,1,NA,30923
2018,"Multilateral development bank","EIB","EU Institutions (EIB)",918,3,"European Investment Bank","20170105","88010","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,177032.9281,177032.9281,0,0,177032.9281,177032.9281,90000,"Other",99810,"XII. Unallocated / Unspecified","Sectors not specified","C01","Debt instrument",421,"IREDA-RENEWABLE ENERGY AND ENERGY EFFICIENCY FL2","IREDA-RENEWABLE ENERGY AND ENERGY EFFICIENCY FL2",NA,1,NA,34075
2018,"Other multilateral","GCF","Green Climate Fund",1016,1,"Green Climate Fund","2018000016","FP071 (Grant)","Viet Nam",769,"Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Significant",NA,0,11300,11300,NA,0,11300,11300,44000,"World Bank Group (WB)",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"SCALING UP ENERGY EFFICIENCY FOR INDUSTRIAL ENTERPRISES IN VIETNAM",NA,NA,1,"Significant",35717
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018000898","201422989","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1180.21952,1180.21952,0,0,1180.21952,1180.21952,11003,"Public corporations",23630,"II.3. Energy","Electric power transmission and distribution (centralised grids)","C01","Grant",110,"GRID INTEGRATION OF RENEWABLE ENERGY AND DEMAND SIDE ENERGY EFFICIENCY","The framework for the grid integration of renewable energy and demand-side energy efficiency has improved.",NA,1,"Not significant",36080
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018001037","201521285","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,2360.43904,2360.43904,0,0,2360.43904,2360.43904,11003,"Public corporations",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"ENERGY EFFICIENCY FOR SUSTAINABLE URBAN DEVELOPMENT","Conditions to unlock energy efficiency potentials within social housing and within urban water supply in Brazil are improved.",NA,1,"Not significant",36096
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018001366","201720705","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,7081.31712,7081.31712,0,0,7081.31712,7081.31712,11003,"Public corporations",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"ENERGY EFFICIENCY AND RENEWABLE ENERGIES IN EXISTING SOCIAL HOUSING IN MEXICO","Increased energy efficiency (EE) and the application of renewable energies (RE) in Mexico's social housing estate is improved.",NA,1,"Not significant",36150
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018007373","201320852_FV-95095","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,138.55666,138.55666,0,0,138.55666,138.55666,11001,"Central Government",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","C01","Grant",110,"STRENGTHENING QUALITY INFRASTRUCTURE (QI) FOR RENEWABLE ENERGIES AND ENERGY EFFICIENCY IN BRAZIL","To strengthen the national Quality Infrastructure (QI) for the development of renewable energies and the improvement of energy efficiency in Brazil. The project will aid in the sustainable establishment of renewables, ensure the security and quality of the energy supply and implement energy-efficiency measures that are based on reliable measurements. The project is structured in three technical components that correspond to the processes of energy generation, transmission and consumption, with one cross-cutting component aimed at cooperation. Component 1 focusses on Quality Infrastructure for renewable energy sources. Component 2 is centred on the topic of grid stability and power quality. In Component 3, selected municipalities are supported in the process of modernizing their public lighting systems to include light emitting diodes (LEDs).",NA,1,"Not significant",36716
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018007389","201720739_FV_95328a","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1180.21952,1180.21952,0,0,1180.21952,1180.21952,11001,"Central Government",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"STRENGTHENING THE QUALITY INFRASTRUCTURE (QI) FOR RENEWABLE ENERGY AND ENERGY EFFICIENCY IN MEXICO","The Quality Infrastructure (QI) institutions support the Mexican energy transition and transfer technical competencies. The implementation of national policies regarding sustainable energy often lack the necessary technical basis for quality assurance. SMEs and consumers benefit from safe and sustainable energy. Political counterpart is the General Direction for Standardization. Methodologically, QI institutions will be enabled to offer measurement and testing services in a competent manner and to extend them given the respective demand. Exchange among Mexico, the Dominican Republic and Cuba will be fostered. Consultancy will be provided by technical experts and complemented by study visits, seminars, workshops, conferences and intercomparison.",NA,1,"Not significant",36723
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018007390","201720739_FV_95328b","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,590.10976,590.10976,0,0,590.10976,590.10976,11001,"Central Government",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"STRENGTHENING THE QUALITY INFRASTRUCTURE (QI) FOR RENEWABLE ENERGY AND ENERGY EFFICIENCY IN MEXICO","The Quality Infrastructure (QI) institutions support the Mexican energy transition and transfer technical competencies through trilateral cooperation. The implementation of national policies regarding sustainable energy often lack the necessary technical basis for quality assurance. SMEs and consumers benefit from safe and sustainable energy. Political counterpart is the General Direction for Standardization. Methodologically, QI institutions will be enabled to offer measurement and testing services in a competent manner and to extend them given the respective demand. Exchange among Mexico, the Dominican Republic and Cuba will be fostered. Consultancy will be provided by technical experts and complemented by study visits, seminars, workshops, conferences and intercomparison.",NA,1,"Not significant",36724
2018,"DAC member","Germany","Germany",5,5,"Federal Ministry of Finance","2018011857","N/A","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,424.58868,424.58868,0,0,424.58868,424.58868,11000,"Donor Government",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"ENERGY EFFICIENCY OF PRODUCTION PROCESS AND EQUIPMENT / ENERGY AUDITS","The main and economic energy saving- and environmental relief potentials in the Chinese industry are expected to open up on the basis of the joint implementation of energy diagnoses in Chinese industrial companies and energy efficiency actions with very efficient cross-sectional technology. The employees of the involved companies and other Chinese institutions will get advice and training. The framework conditions for energy efficient products and services will be improved.",NA,1,"Not significant",36784
2018,"DAC member","Germany","Germany",5,2,"Kreditanstalt für Wiederaufbau","2018133423","201567825","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,189957.4463,189957.4463,0,0,189957.4463,189957.4463,12001,"Central Government",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Debt instrument",421,"PROGRAMME FOR THE PROMOTION OF ENERGY EFFICIENCY AND RENEWABLE ENERGIES","Programme for the promotion of energy efficiency and renewable energies",NA,1,"Not significant",37244
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018143495","201870435","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,4720.87808,4720.87808,0,0,4720.87808,4720.87808,12001,"Central Government",23270,"II.3. Energy","Biofuel-fired power plants","C01","Grant",110,"CLIMATE FRIENDLY BIOGAS TECHNOLOGIES AND ENERGY EFFICIENCY IN SANITATION","Climate friendly biogas technologies and energy efficiency in sanitation - Accompanying Measures",NA,1,"Not significant",37330
2018,"DAC member","Germany","Germany",5,2,"Kreditanstalt für Wiederaufbau","2018135623a","201667104","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,47208.78109,47208.78109,0,0,47208.78109,47208.78109,12001,"Central Government",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","C01","Debt instrument",421,"PROMOTION OF RENEWABLE ENERGIES AND ENERGY EFFICIENCY IN MEXICO (NAFIN)","Programme for the promotion of renewable energies and energy efficiency in Mexico (NAFIN)",NA,1,"Not significant",37449
2018,"DAC member","Germany","Germany",5,2,"Kreditanstalt für Wiederaufbau","2018135623b","201667104","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,70813.17164,70813.17164,0,0,70813.17164,70813.17164,12001,"Central Government",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","C01","Debt instrument",421,"PROMOTION OF RENEWABLE ENERGIES AND ENERGY EFFICIENCY IN MEXICO (NAFIN)","Programme for the promotion of renewable energies and energy efficiency in Mexico (NAFIN)",NA,1,"Not significant",37450
2018,"DAC member","United Kingdom","United Kingdom",12,99,"Miscellaneous","2018004570","GB-GOV-3-PF-IND-924005","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,4.66853408029879,4.66853408029879,0,0,4.66853408029879,4.66853408029879,10000,"Public Sector Institutions",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"GREEN LEADERSHIP: DEVELOPING AN ALLIANCE FOR SCALING UP RENEWABLE ENERGY AND ENERGY EFFICIENCY ADOPTION BY BUSINESSES IN INDIA","To bring together industry-led coalitions and key stakeholders to strengthen corporate action on renewable energy and energy efficiency in India. It will focus on exchange of international best practice, knowledge and technologies including from the UK. This programme will generate opportunities for international business in the clean energy and low carbon sector, bringing potential benefits to British business in sectors where they are well placed to compete.",NA,1,"Not significant",42935
